615,Gregory Palmer,4wh3,232.1.172.182
616,Henrietta Johnson,6gmq,164.255.92.251
617,Diane Schmal,vmzf,64.230.0.238
618,Kelly Bush,1bxj,174.184.124.179
619,Karen Moore,hhm5,224.198.92.224
620,Mary Roland,c7j2,123.211.212.230
621,Irvin Davis,6b94,231.120.131.196
622,Salvador Shelstad,dz98,61.34.235.202
623,Gary Colbert,sa8l,14.5.150.42
624,Virginia Miller,tp35,226.208.186.67
625,Heidi Rivera,ev9e,42.137.165.219
626,Kevin Kahn,6bai,115.14.92.52
627,Dell Effron,2lcg,136.0.64.197
628,Phillip Martin,yh7f,86.155.23.234
629,John Mihalik,012a,107.143.213.69
630,Richard Valdez,425s,224.10.50.48
631,Stephanie Jones,4p4o,253.251.167.150
632,Emily Robinson,c00e,23.30.128.238
633,Josephine Cone,cwnz,7.97.97.70
634,George Huseth,qnhy,0.10.153.38
635,Jenifer Williams,3iuq,108.60.68.23
636,Florence Denger,qibz,86.100.116.71
637,William Green,otxv,87.102.152.101
638,Maragret Watson,w5i7,109.92.58.155
639,Thresa Wade,c6qz,203.194.197.50
640,Vincent Novak,qrpb,75.114.70.212
641,Randy Thompson,ztkx,239.29.141.221
642,Betty Sprengeler,6a71,207.139.57.244
643,Nathan Fennell,tq4z,161.225.78.159
644,Beverly Broussard,ijq5,196.242.147.255
645,Martha Boland,ewxg,41.123.238.103
646,Antonio Coulter,0alb,146.179.167.216
647,Patrick Joyce,0crs,149.109.96.57
648,Coy Gonzalas,xc6t,130.249.128.140
649,Rivka Jackson,4sw5,166.185.25.207
650,Tony Moss,v1fb,241.159.154.74
651,Jerry Ray,c9fh,47.65.172.43
652,Brandon Bowers,1lz1,44.138.115.200
653,Christina Breeden,z9kf,27.57.183.143
654,Dennis Horton,0tqx,118.143.175.210
655,Marilyn Thulin,f35q,32.168.210.101
656,Regina Contreras,23wi,12.89.157.112
657,Leland Wilcox,bomf,121.167.194.105
658,Tara Thomsen,tebp,233.42.184.58
659,Kerry Gullion,irfd,194.212.226.11
660,Trisha Vargas,3lrc,190.87.73.5
661,Regina Pardo,hzhz,239.203.41.98
662,Matthew Bell,inmf,78.155.11.8
663,Cora Thomas,vyyp,253.228.17.229
664,Margaret Howard,mjh4,188.124.24.226
665,Bernice Smith,v95r,28.85.154.17
666,John Madrigal,e2of,152.58.182.76
667,Winnie Pape,qp7t,198.156.232.203
668,Ervin Arrington,o2ll,17.177.63.85
669,Elsie Parra,5ul4,93.160.242.161
670,Jaime Palms,s9xc,102.46.242.195
671,Deangelo Parlato,rw8s,18.12.65.15
672,Eric Rose,odia,151.56.126.85
673,Williemae Noyes,h1eb,58.199.140.218
674,Mable Baker,ai1j,119.84.125.179
675,Jason Aggas,0bj6,64.67.184.58
676,Janie Philpott,njqg,99.171.204.135
677,Ron Jackson,hbfi,94.26.191.15
678,Rose Rose,5n7s,5.238.7.44
679,Lloyd Saadd,prz3,134.25.213.78
680,Donald Newton,rxeo,24.0.40.23
681,William Boyce,96ym,222.234.104.64
682,James Cullen,yii1,169.185.87.132
683,George Delong,2hc0,47.56.243.166
684,Lakeshia Benavides,lzrm,36.57.210.170
685,Brenda Hughes,nhf7,108.105.187.156
686,Clifton Morey,60e6,152.48.170.210
687,Ava Newsome,wfwh,202.120.11.234
688,Ann Lucas,ophs,161.205.199.17
689,Augustine Carter,fug2,183.50.149.191
690,Jerry Coffman,3zvk,222.125.191.133
691,Edmond Seelbach,tg7b,198.110.52.65
692,Roberto Piccoli,5d3n,156.48.243.229
693,Perry Martinez,ml8e,28.90.95.57
694,Paul Tolbert,z1fi,52.108.146.141
695,Carlos Grimmett,ohv7,156.247.200.74
696,David Wilson,kzq7,132.107.215.92
697,David Corpus,gkya,167.208.209.80
698,Susan Harris,gl5u,36.136.172.127
699,Kelly Vera,0r5a,55.241.243.14
700,Julie Plante,zk22,154.202.55.198
701,Joshua Montgomery,1ao4,159.104.71.42
702,Michael Valliere,j4dx,46.228.31.79
703,Jon Jorgenson,xw7e,19.104.71.114
704,Nathan Rogers,4jx6,74.50.85.219
705,Collette James,dw80,171.253.178.168
706,Ashleigh Barrett,n8ob,161.23.192.24
707,Paula Riddle,3mus,220.63.81.44
708,Ramonita Bradby,08is,121.233.131.227
709,Corinne Hale,k0nu,28.49.189.137
710,Rachel Busby,vm1x,141.183.226.141
711,John Sacco,lm2i,240.249.48.143
712,Susan Johnson,cy99,90.228.103.129
713,Franklin Hegge,i3is,89.60.98.98
714,Melanie Norton,y35b,142.173.175.151
715,Ashley Gural,o3u7,143.253.27.177
716,Dorothy Camel,17zp,36.183.198.54
717,Karin Jones,afdp,62.10.248.107
718,Vincent Scarbrough,i6j6,243.132.81.236
719,Joseph Torres,osz5,155.57.164.244
720,Edward Freudenstein,dgmr,229.49.237.142
721,Sandra Payne,sbo8,90.236.147.175
722,Kevin Green,jdps,47.234.222.120
723,James Howe,8k1g,158.226.3.18
724,Annetta Hood,h5z7,15.206.139.185
725,Rosaria Ramirez,yf9m,97.17.224.68
726,Cassandra Booker,6s20,31.93.176.246
727,James Calderon,qnev,155.243.253.213
728,William Strohman,7ovy,14.89.204.252
729,William Niese,5pk4,212.45.60.132
730,Claudia Lewis,k3ax,185.187.125.100
731,Cathryn Hodgson,yu4m,44.252.124.248
732,Gregg Shubert,21jq,72.166.98.157
733,Elizabeth Werley,2ewk,14.74.37.34
734,Elias Barnes,84cd,212.42.68.210
735,Betty Fudge,k5zl,46.179.147.117
736,Julio Johnston,igfq,153.66.60.104
737,Stella Swain,iiyh,209.194.152.14
738,Paul Jones,sfu3,97.143.133.111
739,Juan Fogarty,gckt,56.180.201.208
740,Gerald Coleman,5aos,89.125.203.231
741,Mary Carroll,ftqw,146.197.138.62
742,Elizabeth Tylor,44q8,12.183.197.173
743,Sara Bella,3t1m,188.181.203.126
744,Fatima Collette,q26n,132.131.161.16
745,Maribel Markowski,opf0,113.102.44.108
746,Esther Sachs,ml44,46.11.95.221
747,Eugene Quiroz,9tu9,202.27.166.117
748,Mary Kramer,030m,117.183.100.139
749,Marisela Johnson,lfsi,125.241.221.31
750,Diane Barber,3lxt,148.31.144.46
751,Amy Myers,n2ju,65.117.32.87
752,Charles Gardner,2ra8,88.206.20.109
753,Jewel Doran,s2da,207.107.249.159
754,Peter Beale,tutz,80.240.65.191
755,Jessie Fennel,37y1,202.118.44.15
756,James Mcgrath,ijge,185.114.193.152
757,Vera Singletary,o6wp,97.152.139.171
758,David Goodpasture,nhlm,181.99.150.181
759,Lena Ramirez,7hjc,246.158.34.219
760,Diane Walls,1k6t,107.43.107.9
761,Jennifer Davis,ee54,54.204.55.245
762,Kim Long,opyv,39.221.5.152
763,William Roberts,3mxp,168.8.198.152
764,Janet Kane,hxtg,111.106.151.134
765,Steven Sharr,zl9u,48.238.82.195
766,Annette Reyes,8n83,183.66.217.161
767,George Yarbrough,tszy,243.15.210.35
768,Lois Pacini,9xcg,178.95.88.70
769,Christopher Nelson,yhqz,195.108.205.181
770,Richard Rodriquez,qmk4,159.248.118.72
771,Mary Garcia,ywfd,233.160.215.200
772,Neva Brown,uzsi,251.122.191.110
773,Doris Houston,9hi5,241.248.215.139
774,Patricia Castlen,yuxb,233.234.167.198
775,Pamela Bagen,ce45,222.53.246.165
776,Robert Salazar,rx83,97.57.79.11
777,Margaret Mckee,mfg5,3.100.225.233
778,Roger Morgan,t4hq,112.127.118.195
779,David Henry,75gk,88.120.140.54
780,Roger Small,wjko,57.247.163.213
781,Armando Pierce,w02z,171.58.38.240
782,Wesley Mclaughlin,d46n,94.168.219.38
783,Larry Frisbie,trak,71.84.121.75
784,Jean Ohearn,qp8y,63.79.76.105
785,Reggie Lee,igz7,168.177.12.111
786,Patrick Bunce,7mb9,131.217.12.152
787,Jennifer Barhorst,wbcy,150.225.206.36
788,Charles Newkirk,bk7s,75.247.78.53
789,Jo Gill,fl30,85.0.77.211
790,Robert Marx,vdub,238.249.72.139
791,Barbara Goffinet,rysj,3.13.14.196
792,Margaret Failor,w4at,1.205.121.52
793,Jessica Pulsifer,77wq,99.120.246.43
794,Tony Clairmont,mpp3,133.168.196.209
795,Charles Mckinnon,rpfj,152.112.4.142
796,Jeanette Scott,jaxy,101.138.78.240
797,Freida Herr,m198,196.50.21.25
798,Angela Richard,75rj,57.156.164.61
799,Jose Aguirre,1j67,248.88.123.129
800,Jeffery Hickman,23d6,224.166.131.173
801,Ryan Nelson,awzr,85.131.37.167
802,Christian Herman,7hx2,141.175.58.66
803,Josephine Butler,hnqq,31.199.20.101
804,Susan Ramirez,ioi9,58.56.8.177
805,Daniel Mills,6psh,42.141.247.153
806,Beverly Toon,yv52,124.102.23.204
807,Roxie Ceasar,mk6q,27.208.179.96
808,Erma Thompson,qqzg,10.36.37.169
809,Brenda Smith,58z2,136.123.103.106
810,David Gonzalez,ih38,215.88.48.213
811,Anthony Theroux,avwd,165.1.68.198
812,Michael Demelis,vjdw,27.222.35.111
813,Salvatore Bassett,p8mz,183.107.23.103
814,Cynthia Searson,dm8i,143.13.99.176
815,Helen Ohanlon,1mck,170.52.52.199
816,Bruce Castaneda,0mxj,54.18.169.108
817,Jennifer Stringer,89oq,10.14.111.124
818,William Kruckenberg,h6v9,81.25.166.16
819,Marica Craft,a7ig,153.75.38.29
820,William Baker,y5rb,75.111.129.248
821,Sarah Mccormick,pj58,19.207.78.4
822,Jeannette Blake,s33s,203.195.186.197
823,Brian Jacoby,ohu3,197.137.99.113
824,Daniel Cassidy,f5u1,176.46.14.122
825,Ethel Broadus,uhdh,101.237.138.40
826,Mary Russell,9cs3,79.14.199.67
827,Aiko Wright,6z6n,165.252.148.255
828,Ronald Smith,sp0j,147.234.76.51
829,Robert Bellomy,4zmd,255.8.199.79
830,Jim Eyler,gk5y,68.212.178.54
831,Daniel Shapiro,qt2h,241.33.77.202
832,Jeff Martz,v5dw,107.52.82.78
833,Kimberly Premo,63xj,242.109.83.77
834,Douglas Hotchkiss,2d76,74.74.53.198
835,Audrey Bradley,a6zv,251.206.144.57
836,Bruce Schneider,2yke,44.206.255.176
837,Tina Barksdale,0gn6,112.201.155.174
838,Michael Fernandez,yjta,225.131.223.24
839,Roland Culbertson,y6ki,148.209.83.148
840,Lori Fernandez,vali,105.221.21.64
841,Jose Nelson,r1fm,64.234.105.220
842,Margaret Bermudez,i8rz,103.227.220.148
843,Larry Kennedy,zd71,154.230.110.44
844,James Halford,3e33,11.17.229.127
845,Michael Lightfoot,6o74,242.240.24.75
846,William Brown,b5ok,85.207.211.91
847,Crystal Briel,8fzl,206.107.9.49
848,Kenneth Michel,vxf5,87.135.111.37
849,Mildred Murphy,asxy,200.82.57.110
850,Carmine Mott,z7gm,216.164.56.187
851,Mary Brownell,3o8r,187.71.228.208
852,Juanita Smith,vll9,173.101.91.25
853,Jack Williams,jxe8,83.21.137.123
854,Carol Mcgregor,xezc,233.196.18.28
855,Joe Dudas,s0xb,49.41.84.218
856,Ernesto Ellerbee,alyf,42.198.97.74
857,Sheila Willmore,8hzh,254.42.26.189
858,Jack Lohmann,xany,242.218.26.155
859,Royce Carrington,bheo,192.202.23.111
860,Carlos Collins,heay,212.135.211.195
861,Thomas Molina,c77i,198.227.91.229
862,Curtis Simmons,jnu6,54.244.16.2
863,Annie Putman,n7vd,121.107.249.235
864,Diana Daniels,v791,205.119.192.12
865,Wayne Lance,r6w9,10.85.194.110
866,Andrew Castro,inun,118.56.218.84
867,David Payne,9d1p,200.41.148.223
868,Daniel Trevino,250l,91.137.240.219
869,Joseph Covington,a7r0,137.131.148.3
870,Miriam Stafford,fvmj,35.4.47.202
871,Frances Williams,npni,96.73.60.162
872,Dora Pettis,u8wi,117.76.247.18
873,Santos Ritz,8ter,41.37.191.166
874,Augusta Armstrong,g89h,210.70.242.80
875,Herman Black,a6w8,67.211.171.203
876,Roy Long,8rvj,116.37.50.30
877,Marion Shellhamer,vn5p,170.171.99.49
878,Laura Lewis,auaa,39.182.240.140
879,Adam Knutson,lkrk,211.9.140.205
880,Stacy Glasser,3lou,107.221.180.179
881,Matthew Laford,mt6y,106.57.216.105
882,Lynn Moore,k0e0,226.137.159.122
883,Fernando Lyon,hr1k,197.182.192.211
884,Jeff Scott,pjb2,90.44.249.43
885,Ronald Goins,5foq,58.21.58.129
886,Gene Romaniak,6dhn,255.215.50.28
887,Darrell Ray,9e8d,12.252.94.225
888,Gloria Henke,qel4,32.175.224.217
889,Ray Barnas,v8cb,176.241.42.97
890,Jamie Murdock,cffx,31.113.46.215
891,Joseph Sherry,dy3m,19.237.213.219
892,William Brooks,ll0n,79.182.172.203
893,Donald Dunn,kcvu,161.208.137.197
894,Marcia Prentice,glwt,85.117.142.252
895,Maria Jones,id83,191.61.21.37
896,Walter Vargas,3ghs,198.233.41.203
897,Michael Steinbeck,14jz,187.65.145.41
898,Armand Smith,tuqw,142.36.231.115
899,Paul Ogrodowicz,8e98,79.11.201.20
900,William Carlson,9u5b,62.42.117.133
901,Nancy Cooper,aya5,244.98.153.173
902,Jose Hubbard,sh7f,42.94.192.197
903,Theresa Tappan,eum9,22.162.222.227
904,Gladys Cunningham,cf0f,57.151.116.201
905,Lillian Degidio,f4fi,200.171.0.132
906,Denny Bohrman,2bdo,54.222.65.25
907,Jeffrey Hicks,uuwk,102.121.254.201
908,Luis Monhollen,eaa9,112.235.56.111
909,Glenn Costley,vfq4,178.119.212.118
910,Tommy Ward,xtvm,240.192.101.64
911,Katherine Odell,26wr,95.80.168.30
912,Nicole Chapman,1ord,99.48.20.9
913,Candace Sackal,ft27,212.193.167.111
914,Gerald Chatterton,rxmu,31.43.177.48
915,Terrie Guo,2cnn,97.183.85.166
916,Florence Mettlen,mmgs,164.75.32.34
917,Theodore Dunlap,399p,195.38.22.13
918,Shannon Delgado,0lil,160.140.142.2
919,Sabrina Smith,bibs,70.37.80.67
920,William Rangnow,l56b,112.163.202.213
921,Charles Smith,q4gh,136.147.233.188
922,Jean Adam,lmhw,74.157.237.132
923,Dixie Davies,am9k,26.73.128.90
924,Barbara Miller,vrvk,9.171.9.171
925,Judith Brown,7q4z,22.1.138.194
926,Walter Jackson,ud2b,31.75.134.156
927,Perry Thomas,sg6e,194.38.195.157
928,Valerie Boger,1gcq,117.169.116.90
929,Mark Seibert,1g8m,152.131.116.112
930,Nancy Barbera,dwfq,232.156.131.195
931,Marina Rios,4auk,68.251.162.98
932,Felica Voeltner,k03r,241.45.229.225
933,Robert Canada,o0u5,17.28.30.16
934,Kimberly Gilson,vse3,120.33.57.73
935,Amber Mason,i4ib,209.70.19.173
936,Sonja Slaney,9zwt,120.228.215.43
937,Hazel Adams,4rpk,139.54.212.255
938,Ray Johnson,9zvh,174.66.191.226
939,Tom Delafuente,1sl1,81.197.205.35
940,Jean Mcclinton,zbw0,95.136.87.33
941,Carl Laperle,sbis,29.66.158.83
942,Elizabeth Taylor,xjx1,201.181.180.227
943,Luis Varner,dga4,229.181.137.92
944,Elizabeth Patterson,hlw5,157.244.213.218
945,Edward Johnson,5qq9,152.253.121.28
946,Nancy Guinasso,og1k,50.183.150.4
947,Joseph Neal,ji51,89.242.174.208
948,Raymond Bulle,rogv,150.8.93.76
949,James Morin,7cpj,134.232.199.146
950,Betty Tetterton,hgyj,134.151.203.247
951,Adam Lawson,ipsz,145.75.232.172
952,Annie Butler,7srq,204.58.93.50
953,Michael Everett,ysfa,9.213.28.211
954,Herman Avelar,u44x,65.86.249.124
955,Frank Vazquez,5wsj,107.195.149.174
956,Cynthia James,2yxc,29.228.213.114
957,Joshua Martin,b5vw,189.24.205.110
958,Caitlin Bailey,jbrv,41.217.195.192
959,Andrew Kain,zzkt,160.174.29.187
960,Tracy Mayfield,0shh,65.85.160.28
961,Robert Moyer,gdtj,135.146.91.164
962,Marcia Wynn,o66a,250.218.127.82
963,Nathaniel Lopez,4azc,143.159.213.30
964,Don Johnson,7dbx,61.4.69.177
965,Lula Sanders,8y9o,195.251.188.216
966,Daniel Gould,mfvn,1.58.20.154
967,Arlene Jones,w16o,53.33.168.201
968,Dale Mallon,jeee,53.116.185.1
969,Michael Alaniz,rjvz,217.54.102.220
970,Todd Hartshorn,ls3g,211.5.225.48
971,Richard Malsam,0pal,227.7.144.250
972,Joseph Mattson,wtqp,192.41.156.9
973,Kacey Oliver,yg9c,12.0.162.248
974,Ivan Schneider,tjia,162.148.59.45
975,Bonnie Ford,ceb4,139.147.187.53
976,Conrad Williams,1vc5,51.11.7.177
977,Jesse Carter,e49g,223.108.64.132
978,Lester Wilson,zcnb,113.140.121.112
979,John Fields,25om,63.67.51.174
980,Johnny Dean,zb3i,50.63.87.46
981,Deborah Davis,smfh,152.149.187.112
982,Mary Poppel,2snq,176.135.75.14
983,Linda Castano,1fyy,157.57.21.43
984,James Kelly,igy0,60.61.113.69
985,Brenda Whitehead,4423,254.159.248.202
986,Amanda Brehm,g2vt,167.122.195.61
987,Oliver Jemmott,hf2q,254.114.36.39
988,Richard Long,ihlw,67.90.233.71
989,Ada Turner,hbez,115.16.77.29
990,Marry Dillard,4gqv,249.150.213.59
991,Elizabeth Arguelles,bg4o,240.216.236.126
992,Gary Nettles,hwks,204.130.88.12
993,Linda Mcduffie,69v5,46.116.101.10
994,Robert Molina,mka6,70.111.135.82
995,Gordon Porter,7b4s,62.84.162.142
996,Donald Gearing,dn1v,152.50.15.233
997,Patricia Vicic,q9at,251.149.166.185
998,Jennifer Powe,rcdj,190.231.185.38
999,Mayra Cook,vthv,80.255.129.90
1000,Rafael Gulley,xzp5,110.183.83.224
1001,Lacy Kim,pydz,43.227.80.49
1002,Katie Ramos,ogi2,26.140.104.175
1003,Linda Falls,bc1r,170.70.217.136
1004,Nichole Uselman,g0a3,177.121.148.118
1005,Thomas Ariel,r63m,221.230.5.13
1006,Amy Aquilar,ll2o,241.196.39.218
1007,Erin Scott,ha37,204.16.140.211
1008,Veronica Gray,6t0x,83.169.107.242
1009,Steven Wagner,c3b5,55.135.218.210
1010,Judson Speakman,65jx,118.185.214.3
1011,Justin Brown,wied,119.234.230.200
1012,David Kopp,i0ar,153.197.32.89
1013,Melissa Tiller,zdyq,173.168.88.184
1014,John Church,t07h,240.162.49.99
1015,Johnnie Cooper,16he,204.140.182.201
1016,Mathew Wynn,ncif,67.44.242.198
1017,Evelyn Dickenson,c29l,159.224.5.207
1018,Ervin Fuller,nd0t,183.141.58.55
1019,Gerald Wisse,9ozb,131.230.141.62
1020,George Mcelhenney,bf4s,15.210.180.40
1021,Bernard Perez,xus4,213.153.23.9
1022,Michelle Sanders,mu4r,61.237.177.29
1023,Kimberly Crane,e64s,25.122.14.79
1024,Edna Thomas,7gsg,180.130.249.233
1025,Sara Chapman,p2iv,37.50.136.122
1026,Edna Golden,hzni,251.196.126.31
1027,Sarah Peluso,lpnb,222.53.211.212
1028,Shana Dixon,cr3j,56.74.197.161
1029,Guy Brown,meyk,175.185.150.120
1030,Gloria Calabrese,puw0,68.145.82.199
1031,Christopher Gervais,qgwh,239.174.138.88
1032,George Hashim,dezf,48.16.159.254
1033,Jess Long,t48a,8.40.194.182
1034,Leon Puckett,asrz,107.117.211.133
1035,Ronald Eubanks,5pwn,132.203.253.59
1036,Bess Buskirk,4jby,103.7.46.47
1037,Peggy Johnston,rnkg,73.148.95.134
1038,Gregory Hollis,7ba3,248.14.113.22
1039,Roland Boll,g0k9,145.167.64.207
1040,Michelle Youssefi,a6jc,2.221.1.74
1041,Pearl Cuellar,ed4s,48.221.162.136
1042,Elizabeth John,985k,182.200.6.112
1043,Carlos Peterson,vmze,134.143.3.177
1044,Marietta Davis,807r,43.248.151.198
1045,Cecilia Reese,vgfw,155.158.247.185
1046,Joel Rossi,2sa8,249.105.124.64
1047,Charles Bell,5nbo,195.45.210.79
1048,Suzanne Olivares,dqf3,114.145.4.230
1049,Cindy Affagato,jbwk,1.109.118.151
1050,Nicole Jones,e9wu,175.111.44.13
1051,Mary Williams,mrjd,208.1.15.243
1052,Yvonne Johnson,wr6g,35.180.78.221
1053,Thomas Kerr,qwdl,77.97.6.51
1054,Marion Mora,xtpt,178.27.43.126
1055,Kenneth Carpenter,ooq4,60.33.219.17
1056,Bok Newman,rcbb,116.107.134.217
1057,Joshua Douglas,hucu,84.40.240.52
1058,Eric Hodgson,5lhw,27.1.166.23
1059,Ellen Garcia,mx3n,220.128.167.224
1060,Alex Schneck,ctds,15.92.143.103
1061,Brandon Maheu,jjxy,225.6.238.166
1062,Eva Chiu,esk7,75.229.162.160
1063,Sandra Jefferson,ni8l,29.195.67.47
1064,Wilhelmina Coffey,tl6b,162.110.49.113
1065,Lionel Lyons,cotu,214.213.169.21
1066,Anita Moore,g0dd,65.100.5.131
1067,Randall Mathis,k2eb,121.137.36.189
1068,Margaret Borke,2wgv,38.143.127.208
1069,Malik Mccombs,1k0d,212.241.21.177
1070,Particia Moons,jvb2,221.218.146.22
1071,Richard Melvin,adlh,142.17.195.59
1072,Matthew Winkle,qysu,167.206.48.107
1073,Cynthia Lin,5434,246.24.46.135
1074,Lee Lacey,ps4e,202.62.36.190
1075,Virginia Klein,tyx2,112.129.6.197
1076,William Rubinson,5d83,215.18.102.0
1077,Arthur Nally,gztx,84.45.205.145
1078,William Vorse,bx39,117.141.111.101
1079,Miguel Mccowan,w53u,163.106.89.218
1080,Gilbert Guerrero,968w,184.158.40.250
1081,Elena Anderson,qkpe,211.50.91.91
1082,Maria Ingram,66yz,77.91.150.200
1083,Gwendolyn Pickard,rmd0,74.110.57.253
1084,Julio Westley,8z3r,8.224.75.201
1085,Keith Meadows,698f,30.28.249.90
1086,Joey Freeman,8ozu,10.214.164.50
1087,Ray Amin,tw0t,217.29.229.68
1088,Thomas Mclanahan,0y2d,105.137.206.244
1089,John Nichols,rhia,127.13.7.36
1090,John Massanelli,ipwy,11.19.216.38
1091,Leah Tilley,ivd4,35.251.30.25
1092,Mary Black,gy3w,88.171.214.73
1093,James Ford,sa1k,181.62.28.95
1094,John Ray,bndb,88.248.156.51
1095,Jane Mitchell,v3jf,75.160.227.181
1096,Robin Nolte,h7w9,3.243.86.163
1097,Josephine Smart,mnr8,167.161.19.89
1098,Edna Gibbs,n652,235.170.60.72
1099,Cindy Fluker,ojx0,132.136.192.150
1100,Cindy Miller,gk5s,221.9.127.3
1101,Helen Lewis,dgxw,40.195.56.123
1102,Lee Bennett,g8rj,193.91.105.106
1103,Mary Farrington,nu52,158.8.63.157
1104,Leo Bell,qkhl,215.11.127.173
1105,Ted Mccammon,6gdj,250.168.219.64
1106,Eric Hacker,e6r0,191.87.252.120
1107,Terri Harmon,yxp0,85.227.117.40
1108,Daniel Inman,mpma,104.150.123.189
1109,Joan Harms,f5nq,62.139.206.211
1110,Tammy Kahill,8whr,5.144.23.47
1111,Johnny Jimenez,7yov,46.61.14.169
1112,Curtis Taylor,gitf,91.180.228.118
1113,David Waters,nkpa,121.14.30.208
1114,Laura Gass,rzgv,27.229.92.106
1115,Walter Quinlan,zoev,229.3.155.142
1116,Dannette Smith,3x2r,84.247.125.40
1117,Annalisa Crosby,4f49,207.199.89.235
1118,Martha Creighton,ctit,87.220.18.104
1119,Thomas Adams,615r,99.56.109.219
1120,Henrietta Surber,18jp,59.150.236.243
1121,Judith Haynes,sy1d,40.44.128.49
1122,Bryan Reiss,ega0,147.26.164.113
1123,Vincent Stanfa,yjzl,85.243.79.18
1124,Janice Sloan,8i2h,193.170.160.239
1125,Emily Davis,8uks,244.43.115.251
1126,Jose Sharp,j2b1,71.157.155.20
1127,Anette Lewis,opnq,234.101.241.243
1128,Jody Marsh,428q,130.234.68.121
1129,Melissa Peterson,cd1s,17.217.76.179
1130,Nick Hood,9cls,65.253.8.66
1131,Nancy Skinner,t05j,72.209.43.221
1132,Ronda Ford,5iur,239.6.50.222
1133,Cruz Knapp,9kt1,62.23.14.237
1134,Albert Roberson,nsw0,252.233.239.140
1135,Clyde Stevens,n0pr,205.79.70.202
1136,Robert Summerlin,2w4w,248.15.204.241
1137,Karla Kosse,0h5p,81.12.196.224
1138,Linda Cordova,fpn7,178.120.113.149
1139,Charles Stout,pn9e,114.190.220.9
1140,Dorian Bailey,apao,127.44.124.143
1141,Opal Keene,vh9c,217.193.243.222
1142,Minnie Mitchell,e6iz,54.195.35.219
1143,Becky Hodes,ghcp,142.52.166.79
1144,Tammy Desantis,50s3,38.146.119.167
1145,Michael Pender,zy1i,206.20.91.182
1146,Conrad Kelley,nivw,204.98.183.222
1147,John Moore,56yu,49.241.113.237
1148,Mary Thomas,0f4z,27.238.187.43
1149,Barry Lindsey,3jvp,194.88.116.53
1150,Rachael Martin,xlvs,118.245.188.235
1151,Charles Moore,1730,134.205.212.120
1152,Craig Rocha,3h30,10.18.81.210
1153,Robert Walker,t6pd,38.3.225.162
1154,Frances Serpa,ukx5,80.50.150.40
1155,Kenneth Kelley,a8nv,255.152.153.227
1156,Christina Kramer,td1c,103.80.121.17
1157,Vincent Rodriguez,gcea,239.198.52.86
1158,Jane Watson,1xlp,96.35.119.148
1159,Donna Chappel,0c1a,213.68.72.163
1160,Adria Harner,mny2,98.0.34.5
1161,Dorothy Knutsen,xexd,231.12.22.181
1162,Norma Coleman,gc3l,243.24.36.243
1163,Robert Walters,rjj4,142.140.44.176
1164,Yvonne Slenker,40yo,38.67.138.117
1165,Latia Marsh,5vpn,80.91.216.72
1166,Mercedes Musser,i5tn,150.152.216.242
1167,Corrine Lee,iz1d,82.105.148.128
1168,Brandy Kimber,kqed,5.189.48.144
1169,Bruce Papik,7rxl,216.238.11.184
1170,Patty Walker,8ygf,202.132.149.145
1171,Nancy Horn,hz2q,94.199.210.165
1172,Francis Wert,bab1,176.15.102.96
1173,Misty Friedman,zfxh,71.205.158.170
1174,Leslie Mcclendon,7zav,163.152.173.84
1175,Norma Sullivan,a3nx,237.33.64.2
1176,Rochelle Ontiveros,x06p,133.133.179.163
1177,William Leuthauser,simo,57.52.247.3
1178,Abel Benedict,m7rq,165.79.90.41
1179,Stephen Patten,3509,174.100.127.45
1180,Donald Domingo,sgnv,54.120.6.27
1181,Tom Segars,1l8c,94.224.173.118
1182,Bethany Trasher,z671,236.152.221.211
1183,Andrea West,0s5h,46.198.176.39
1184,Tommie Gulley,shad,53.254.117.103
1185,Tiffany Stelter,kmtg,39.68.179.167
1186,Joan Valentin,kqrz,170.166.219.134
1187,Ellsworth Lindsey,gq6j,251.147.132.252
1188,John Sands,i4cl,62.41.251.137
1189,Christopher Zweifel,e8g1,231.165.123.191
1190,Barbara Chung,7yki,201.30.125.214
1191,Theresa Lipner,skny,120.165.229.208
1192,Oscar Alvarez,nnf1,48.167.119.73
1193,Robin Skeeter,v6qf,93.150.27.216
1194,Andrea Gill,6yut,122.203.137.163
1195,Bradley Redman,0ync,73.169.84.0
1196,Jessica Green,anup,30.6.169.241
1197,Jerome Flores,dux7,128.81.78.80
1198,Marietta Fields,pk63,202.207.189.122
1199,Jonathan White,2zwn,236.107.233.111
1200,Kelley Riggins,niwz,185.170.212.157
1201,Evelyn Palmer,qqzo,53.156.241.174
1202,Aleshia Yong,frbt,25.91.105.206
1203,Muriel Oakes,36za,120.65.161.168
1204,Hyon Wimmer,dbs7,216.192.112.76
